bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,segment_indices,time,ECG,GSR1,GSR2, RESP,stress
91.5,655.7377049180327,143.78000316508673,109.51518969224342,184.94297535008727,0.7272727272727273,0.7272727272727273,163.93442622950818,129.06488879052736,130.77443200286322,53025.01824699352,0.9869275424396532,0.5284791544333529,"(7320, 8052)",246.75806593406588,0.002406593406593422,1.097388736263751,2.322179945054947,-9.282200549450543,0
99.8181818181818,601.0928961748633,133.85189851274194,117.68004240188395,157.97116584580843,0.5,0.5,0.0,103.74733692429359,152.8988859156979,49834.62003842976,0.6785355975811074,0.18508236165093467,"(8052, 8784)",270.2419340659341,0.00521565934065935,1.0807994505494514,2.4801950549450553,-8.652847527472526,0
99.81818181818184,601.0928961748633,161.6415241284048,112.2844080686517,144.57657437511426,0.4444444444444444,0.4444444444444444,0.0,94.6475851130534,163.93442622950818,48744.94394609561,0.5773502691896257,0.27762354247640203,"(8784, 9516)",293.7580659340659,-0.004178571428571419,1.0634532967033006,2.3782596153846147,-9.537818681318695,0
82.24719101123593,729.5081967213116,210.4179943113678,175.25327338519634,371.7683341074366,0.8571428571428571,0.8571428571428571,163.93442622950818,204.1638849433571,74.0580248282993,47500.799429920866,2.7568097504180438,0.3430296377607025,"(9516, 10248)",317.24193406593406,0.0004134615384615377,1.0911799450549493,2.677881868131863,-9.328814560439572,0
95.85714285714285,625.9314456035768,117.34736026843235,0.0,0.0,0.0,0.0,163.93442622950818,0.0,0.0,0.0,,0.4362367311327614,"(10248, 10980)",340.7580659340659,0.006358516483516485,1.108288461538461,2.601059065934071,-8.482299450549457,0
78.7096774193548,762.2950819672133,188.88063314431002,103.68123475961904,193.9698289540858,0.8,0.8,163.93442622950832,135.18379100385778,135.18379100385772,57411.5292781795,1.0000000000000004,0.3939075630252101,"(10980, 11712)",364.241934065934,0.00507554945054945,1.1122582417582434,2.569832417582417,-6.578082417582414,0
87.6875,684.248039914469,150.18750895014594,136.58943949197732,191.43416659709575,0.5454545454545454,0.5454545454545454,0.0,134.9535788097975,159.12188155039212,67462.77233053037,0.8481145238787241,0.2544367406653521,"(11712, 12444)",387.7580659340659,-6.0439560439565383e-05,1.1265851648351557,2.5477843406593417,-9.694648351648347,0
86.5090909090909,693.5687263556117,204.89378069699777,172.51619825320756,331.5737028507748,0.8181818181818182,0.8181818181818182,163.93442622950818,190.27042227725346,140.59584399488236,84041.46955048412,1.353314698862501,0.05551237926057511,"(12444, 13176)",411.2419340659341,0.002251373626373623,1.1380096153846164,2.4878722527472474,-9.045690934065922,0
75.9622641509434,789.8658718330847,161.2019944320711,74.05802482829924,223.40496520303176,1.0,1.0,163.93442622950818,157.10079467211642,182.90982847556572,90274.54268341594,0.8588975014708021,0.23038820412394884,"(13176, 13908)",434.7580659340659,0.0019326923076923087,1.150248626373631,2.589792582417586,-10.313384615384614,0
83.65714285714284,717.2131147540985,162.64864617200354,122.67729136963742,179.58116639513642,0.6,0.6,81.96721311475414,118.2147959168521,118.21479591685215,43902.93415390199,0.9999999999999996,0.26168876482903003,"(13908, 14640)",458.241934065934,-0.0007898351648351638,1.139681318681324,2.451763736263739,-10.05743956043956,0
78.83076923076923,761.1241217798595,192.0517501973856,181.23632734182513,327.8688524590165,0.8333333333333334,0.8333333333333334,163.93442622950832,200.77784776911298,128.15343606074944,80834.34474805255,1.5666989036012806,0.2817959797106894,"(14640, 15372)",481.7580659340659,0.006140109890109901,1.115678571428577,2.25882554945055,-10.18854258241759,0
85.78125,699.4535519125682,163.56972182618324,163.93442622950818,231.83828891362214,0.5,0.5,163.93442622950818,163.93442622950818,192.23015409112415,99001.44916247699,0.8528028654224417,0.4770537162484496,"(15372, 16104)",505.241934065934,0.003223901098901107,1.0888035714285649,2.1358090659340823,-10.157059065934071,0
83.18181818181817,721.3114754098361,144.1629066477915,212.95706650437015,295.5369897921302,0.5,0.5,163.93442622950818,206.95706840905896,171.446726748786,111470.34225562988,1.2071217242444343,0.5550929780738273,"(16104, 16836)",528.7580659340658,0.001734890109890107,1.066829670329671,2.0778626373626388,-10.095120879120877,0
81.33333333333334,737.7049180327867,195.12099531537842,175.25327338519634,239.97542777422947,0.5714285714285714,0.5714285714285714,163.93442622950832,148.11604965659856,209.46772622948853,97469.58384367524,0.7071067811865474,0.16960651289009498,"(16836, 17568)",552.2419340659342,0.0018598901098901067,1.048670329670333,2.0403571428571325,-9.93710714285714,0
85.55844155844154,701.2750455373407,171.11379078375168,136.55625046476115,195.93911628432687,0.5714285714285714,0.5714285714285714,163.93442622950818,121.68975228821152,205.50267886164218,78563.59846391283,0.592156525463792,0.3172085646312451,"(17568, 18300)",575.7580659340658,0.0018956043956043953,1.0336346153846154,2.014163461538459,-9.9838489010989,0
87.14285714285711,688.5245901639348,171.41406711866802,125.20698620097923,149.65097199594703,0.3333333333333333,0.3333333333333333,163.93442622950818,104.04061620032664,235.8289139567223,77081.44355825741,0.4411698907260348,0.0969274013763691,"(18300, 19032)",599.241934065934,0.001604395604395602,1.0222005494505528,1.9887747252747257,-10.048743131868132,0
76.74193548387096,781.8411097099623,171.98211471608897,135.92724550636888,317.45765132847686,1.0,1.0,163.93442622950818,171.44672674878598,96.11507704556216,51769.09692699374,1.7837651700316874,0.3938946331856229,"(19032, 19764)",622.7580659340658,-0.0005645604395604378,1.012763736263738,1.940310439560436,-10.223309065934073,0
79.56521739130433,754.0983606557379,187.39265791783882,147.1356504681559,241.30494170294662,0.8333333333333334,0.8333333333333334,163.93442622950832,169.53106073758002,160.48278858566582,85472.73760559113,1.0563815735734443,0.17697548889478806,"(19764, 20496)",646.2419340659342,0.003119505494505501,1.0048777472527466,1.9027815934065901,-10.365872252747252,0
88.34482758620689,679.1569086651053,162.2530030509487,163.93442622950826,231.83828891362216,0.5,0.5,163.93442622950818,115.91914445681108,115.91914445681108,42214.35976336728,1.0000000000000002,0.1052853232259423,"(20496, 21228)",669.7580659340658,0.0014684065934065878,0.9980013736263744,1.89323214285714,-10.391954670329676,0
75.35294117647058,796.2529274004685,173.6814633980249,162.2530030509487,247.84555607162446,0.7142857142857143,0.7142857142857143,163.93442622950826,172.0952980878111,190.25851064721226,102863.89623685624,0.9045340337332908,0.1795654516071108,"(21228, 21960)",693.2419340659342,0.005734890109890115,0.9922651098901154,1.8932692307692325,-10.42573489010989,0
75.72413793103449,792.3497267759562,131.03364817794318,81.96721311475403,259.2030868990475,1.0,1.0,0.0,57.95957222840549,173.8787166852167,31660.76982252545,0.33333333333333304,0.10526315789473684,"(21960, 22692)",716.7580659340658,-9.615384615391051e-06,0.9873337912087988,1.9006071428571392,-10.408359890109882,0
84.17999999999998,712.7583749109053,208.53512242805127,167.98279944196062,297.80167417352385,0.8,0.8,163.93442622950818,210.25828423574853,179.95490491885369,118868.47122994644,1.1683942948404735,0.1221224888563229,"(22692, 23424)",740.2419340659343,0.0008406593406593457,0.9824505494505568,1.866587912087915,-10.470762362637354,0
80.43956043956044,745.9016393442622,190.2981437089164,209.46772622948853,297.1563826803166,0.5714285714285714,0.5714285714285714,245.90163934426232,204.16388494335706,214.6405477731073,137670.39605683275,0.9511897312113416,0.13419216317767044,"(23424, 24156)",763.758065934066,-0.0003489010989010961,0.9781153846153732,1.8603571428571448,-10.482006868131881,0
75.3529411764706,796.2529274004685,57.3650993626037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3591309032142216,"(24156, 24888)",787.2419340659342,0.006502747252747256,0.9746359890109928,1.8481881868131964,-10.640802197802193,0
82.0344827586207,731.3997477931905,177.44321916103772,168.8782798812173,205.50267886164218,0.42857142857142855,0.42857142857142855,163.93442622950818,136.55625046476115,184.40299470753658,79109.64322733847,0.7405316311773544,0.2105484787872408,"(24888, 25620)",810.758065934066,0.003855769230769237,0.9707664835165,1.8388379120879124,-10.498260989010998,0
78.42857142857143,765.0273224043718,204.46215228272902,0.0,491.80327868852464,1.0,1.0,163.93442622950832,0.0,0.0,0.0,,0.4361098996947231,"(25620, 26352)",834.2419340659343,0.0036950549450549437,0.9673530219780144,1.8496607142857096,-10.605434065934052,0
80.64406779661013,744.0100882723835,188.73429441482682,80.3111391076452,103.68123475961904,0.4,0.4,163.93442622950832,73.31370418032098,243.1540487572349,56003.67684006619,0.3015113445777636,0.3104625892579944,"(26352, 27084)",857.7580659340663,-0.0002843406593406589,0.9645288461538376,1.8367994505494376,-10.560835164835153,0
81.94029850746267,732.2404371584702,167.89389612827557,80.3111391076452,103.68123475961904,0.4,0.4,163.93442622950818,73.31370418032098,238.6921275173941,54975.999133365294,0.3071475584169756,0.18226556092226373,"(27084, 27816)",881.2419340659343,0.004553571428571438,0.9611483516483544,1.8079230769230707,-10.617120879120863,0
73.2,819.672131147541,146.62740836064197,77.2794296378741,133.85189851274205,0.6666666666666666,0.6666666666666666,81.96721311475409,94.64758511305344,54.64480874316945,16248.314648698559,1.7320508075688763,0.3663003663003663,"(27816, 28548)",904.7580659340663,-0.0011483516483516475,0.9582280219780176,1.7859175824175817,-10.537545329670337,0
78.94117647058822,760.059612518629,160.51161869253366,81.96721311475409,115.91914445681104,0.5,0.5,163.93442622950818,57.959572228405534,173.8787166852167,31660.769822525464,0.3333333333333332,0.23943493355680595,"(28548, 29280)",928.2419340659344,0.0055247252747252715,0.9558131868131908,1.7703516483516428,-10.680487637362633,0
73.19999999999997,819.6721311475412,189.2951702261068,160.62227821529038,335.9655988839213,1.0,1.0,163.93442622950832,173.4918892501371,113.57710213566408,61904.15968951317,1.5275252316519463,0.2442002442002442,"(29280, 30012)",951.7580659340663,0.0022280219780219804,0.953125,1.7565151098901142,-10.613093406593388,0
71.01492537313433,844.8928121059269,180.11168798342624,231.83828891362216,283.9427553391602,0.3333333333333333,0.3333333333333333,0.0,163.93442622950818,144.5765743751142,74459.13179312085,1.1338934190276821,0.4555808656036447,"(30012, 30744)",975.241934065934,0.0024546703296703283,0.950791208791216,1.7409395604395632,-10.555413461538453,0
77.05263157894737,778.688524590164,186.0132084903314,108.43243078133568,163.93442622950818,0.625,0.625,163.93442622950832,100.38892388455649,245.90163934426232,77552.73092889531,0.40824829046386296,0.1928020565552699,"(30744, 31476)",998.758065934066,0.0024793956043956023,0.9481991758241752,1.7368406593406507,-10.465494505494512,0
95.16,630.517023959647,180.11168798342624,141.00227844019082,190.97782705269424,0.5,0.5,0.0,128.53921779918122,170.69531308095145,68929.81643913878,0.7530330826261299,0.427507023329669,"(31476, 32208)",1022.241934065934,-0.0031978021978021983,0.9454381868131964,1.728193681318689,-10.404469780219776,0
82.96,723.2401157184186,195.259949193024,141.9713776695801,283.9427553391602,0.875,0.875,163.93442622950832,180.97870627721,173.8787166852167,98860.72208471199,1.0408329997330659,0.4884800130261337,"(32208, 32940)",1045.758065934066,0.003153846153846164,0.94253983516484,1.7080467032967004,-10.400667582417595,0
77.8723404255319,770.4918032786886,180.32786885245903,174.94874965663516,259.2030868990475,0.6666666666666666,0.6666666666666666,163.93442622950826,183.28426045080244,183.28426045080246,105535.89940841822,0.9999999999999996,0.06495193556767992,"(32940, 33672)",1069.2419340659344,0.002946428571428578,0.9406428571428704,1.6940837912087992,-10.412168956043963,0
80.21917808219176,747.9508196721312,173.57658141493255,168.8782798812173,327.86885245901635,0.8571428571428571,0.8571428571428571,81.96721311475414,231.83828891362214,114.73019872520744,83562.76105044964,2.02072594216369,0.4182000669120107,"(33672, 34404)",1092.7580659340656,0.004973901098901113,0.9380384615384686,1.6824931318681553,-10.49580082417583,0
83.99999999999999,714.2857142857144,146.72089093842703,147.1356504681559,241.30494170294662,0.6666666666666666,0.6666666666666666,81.96721311475409,160.48278858566567,129.60154344952377,65341.41099776193,1.2382783747337802,0.20020020020020016,"(34404, 35136)",1116.2419340659344,-0.0010178571428571404,0.9363049450549374,1.6734120879120875,-10.404789835164847,0
84.8695652173913,706.9672131147541,206.70328895319687,146.62740836064194,219.9411125409629,0.6,0.6,245.90163934426232,139.10297334817324,236.4295918337042,103320.88520987316,0.5883484054145519,0.3539823008849557,"(35136, 35868)",1139.758065934066,0.007313186813186816,0.934979395604384,1.6635370879120746,-10.480093406593404,0
80.86046511627906,742.0189818809317,162.795187783548,98.27523613345735,208.97620957347482,0.875,0.875,163.93442622950818,147.05635342630458,196.0156400584938,90557.49284796497,0.7502276521527613,0.21299254526091588,"(35868, 36600)",1163.2419340659344,0.0019217032967032953,0.9322925824175908,1.6641607142857129,-10.429616758241774,0
77.05263157894737,778.688524590164,190.7683066088653,160.62227821529038,335.9655988839213,0.8,0.8,163.93442622950832,207.362469519238,173.49188925013706,113021.0155511612,1.1952286093343938,0.3213367609254498,"(36600, 37332)",1186.758065934066,0.0007967032967032951,0.930854395604385,1.6451057692307844,-10.418733516483524,0
79.05599999999997,758.955676988464,179.29354050070918,141.383501944935,252.03479173305163,0.9090909090909092,0.9090909090909092,163.93442622950818,178.21551032937995,174.43666036839986,97663.6912551231,1.02166316388424,0.14653446002051485,"(37332, 38064)",1210.2419340659344,0.006725274725274724,0.9296744505494496,1.636614010989025,-10.376836538461546,0
80.52,745.1564828614011,176.336208140078,183.28426045080244,306.69322842409355,0.7,0.7,163.93442622950818,214.05844028197697,190.12153286464263,127853.76940986904,1.125903189694858,0.18317254854072532,"(38064, 38796)",1233.7580659340665,-0.00028296703296702675,0.9270824175824296,1.6252239010989145,-10.341872252747253,0
67.42105263157892,889.9297423887591,134.53308305709677,103.68123475961904,193.96982895408584,0.8,0.8,81.96721311475414,135.18379100385778,126.98306053139065,53928.74133351339,1.0645812948447548,0.4016064257028112,"(38796, 39528)",1257.241934065934,-0.0016703296703296728,0.9255027472527424,1.615590659340674,-10.395071428571418,0
80.4090909090909,746.1842849067268,158.68478064011538,164.41872396475787,280.2788243492165,0.7692307692307693,0.7692307692307693,163.93442622950818,197.38304971624882,151.84860755097475,94160.88709312443,1.2998673672393628,0.2312780424626486,"(39528, 40260)",1280.758065934066,0.003512362637362647,0.9247115384615401,1.6058021978021984,-10.322513736263737,0
73.2,819.672131147541,115.91914445681108,122.1895069672017,133.851898512742,0.16666666666666666,0.16666666666666666,81.96721311475409,86.40102896634919,86.40102896634916,23452.422090759614,1.0000000000000002,0.3815628815628816,"(40260, 40992)",1304.2419340659344,0.002619505494505501,0.9221030219780368,1.5987692307692252,-10.269105769230777,0
82.64516129032258,725.9953161592506,182.9098284755657,182.1351315023686,322.705240738189,0.75,0.75,163.93442622950826,216.380246741218,80.67631018454726,54842.0286695837,2.6820791164872015,0.5909001378766988,"(40992, 41724)",1327.7580659340665,0.00039423076923076575,0.9209230769230744,1.6075398351648302,-10.176946428571432,0
124.0333333333333,483.74092985756533,146.70619794631745,126.41540320480931,189.52930163313,0.6435643564356436,0.6435643564356436,163.93442622950818,134.01253986345085,150.2848503044403,63271.84723589695,0.8917235475962763,0.5431277368546115,"(41724, 42456)",1351.241934065934,0.007934065934065935,0.931127747252758,1.6008049450549506,-9.189436813186822,0
113.08988764044943,530.5514157973175,172.54194501825694,154.4244674641041,226.71010960556282,0.6625,0.6625,163.93442622950818,159.19770591098543,159.77694366844705,79909.93680541488,0.996374709991552,0.8408552699317019,"(42456, 43188)",1374.7580659340658,-0.0002582417582417581,0.9743214285714262,1.922811813186815,-11.115896978021985,0
119.55300859598852,501.8694276675296,161.44951274707344,131.46985899764394,213.0930110228464,0.7356321839080459,0.7356321839080459,163.93442622950818,149.96501037174704,158.6176408949309,74729.36655261721,0.945449759091327,0.3326214068134869,"(43188, 43920)",1398.2419340659342,0.00335302197802197,1.2691868131868005,3.2279656593406547,-11.707031593406592,0
116.31780821917805,515.8281514980216,172.54695577684848,153.40869535066224,240.64110291644582,0.7142857142857143,0.7142857142857143,163.93442622950818,168.89519392601719,136.24211098618375,72290.05052835596,1.2396695317143518,0.8871183717193358,"(43920, 44652)",1421.7580659340658,0.002057692307692305,1.3946483516483543,3.6822472527472585,-11.420950549450549,0
121.61755485893414,493.3498298793691,160.0138724363733,140.73702431932077,194.67904458864086,0.5897435897435898,0.5897435897435898,163.93442622950818,136.07746159090917,155.78293787479132,66597.19872142443,0.8735068387288975,0.3256081210496073,"(44652, 45384)",1445.2419340659344,-0.00016071428571428766,1.7950645604395636,4.487254120879122,-11.765537087912087,1
119.53535353535351,501.943552475917,157.582595246781,158.81139953448366,231.83828891362208,0.6515151515151515,0.6515151515151515,163.93442622950818,162.9908565973464,160.04971379619485,81953.59642313975,1.0183764327432459,0.041142951183888415,"(45384, 46116)",1468.7580659340665,0.0016401098901098856,1.900218406593405,4.685152472527472,-12.090052197802214,1
121.47413793103449,493.9322972109857,176.23335819948795,160.62227821529038,253.96612106278144,0.76,0.76,163.93442622950826,179.34156499904708,170.11307240751273,95844.79137020637,1.0542491676913996,0.7637407495193701,"(46116, 46848)",1492.2419340659342,0.005567307692307697,1.6527609890109862,4.14924587912088,-13.3955467032967,1
115.27559055118112,520.4918032786885,155.0350845850634,129.8554154723507,209.13374914320949,0.7254901960784313,0.7254901960784313,163.93442622950818,147.72260100387092,142.08959244808963,65941.54025078673,1.039644061600354,0.2645757167596691,"(46848, 47580)",1515.7580659340665,0.003086538461538461,1.4858255494505472,3.4252170329670286,-14.055168956043953,0
115.57894736842104,519.1256830601093,166.19569754913167,147.3452680742765,238.8019467675188,0.7560975609756098,0.7560975609756098,163.93442622950818,168.26569702119804,177.42269278155769,93789.5879584118,0.948388813083602,0.34833869239013937,"(47580, 48312)",1539.2419340659342,0.005439560439560438,1.5688489010989022,4.105631868131871,-13.270010989010975,0
93.2941176470588,643.12736443884,143.2259355813436,115.91914445681104,271.85449101273764,0.875,0.875,163.93442622950818,171.44672674878598,96.11507704556213,51769.09692699371,1.7837651700316886,0.4191114836546521,"(48312, 49044)",1562.7580659340665,0.003075549450549448,1.6976840659340686,4.024634615384616,-14.404042582417581,1
120.74226804123708,496.9262295081968,132.7032156453752,152.83445954348753,218.0531710692381,0.6410256410256411,0.6410256410256411,0.0,152.77664434961116,106.58867030774245,51158.50962260552,1.433329113765234,0.472411186696901,"(49044, 49776)",1586.2419340659342,0.005423076923076928,1.5174574175824158,3.3135302197802243,-13.6424739010989,0
120.2189781021898,499.08925318761385,160.0843172511463,114.320430913729,190.5364633310542,0.7368421052631579,0.7368421052631579,163.93442622950818,133.48060265599415,148.88903198786062,62435.37691170606,0.8965106487284922,0.28988092583508,"(49776, 50508)",1609.7580659340658,0.0007225274725274744,1.4294917582417597,2.9905521978022005,-14.160879120879125,0
89.3720930232558,671.3505074160812,142.2394001427681,104.73386311474424,175.25327338519628,0.7142857142857143,0.7142857142857143,163.93442622950818,74.05802482829927,151.77378684795931,35311.711519324934,0.4879500364742663,0.35503798906483003,"(50508, 51240)",1633.2419340659342,0.001196428571428582,1.3482692307692403,2.8556799450549484,-14.36788873626374,0
89.3720930232558,671.3505074160812,142.2394001427681,123.9227780358122,205.50267886164215,0.7142857142857143,0.7142857142857143,163.93442622950818,119.41497689912842,119.41497689912848,44798.91240194079,0.9999999999999996,0.4260455868777959,"(51240, 51972)",1656.7580659340658,0.004670329670329683,1.2915109890109906,2.756825549450552,-14.247778846153865,0
116.77142857142857,513.8243210178615,178.89979359364727,158.46405679656726,275.53666088478053,0.85,0.85,163.93442622950826,194.8122877688546,160.1772315234656,98031.8057213922,1.216229584666751,0.3200186192651209,"(51972, 52704)",1680.2419340659342,0.003340659340659341,1.2375879120879,2.5720755494505565,-12.814287087912094,0
74.69387755102039,803.2786885245903,178.83134614156913,160.6222782152904,253.96612106278144,0.8,0.8,163.93442622950832,153.78412327289934,185.47063113089771,89605.88294410589,0.8291561975888498,0.24919013207077,"(52704, 53436)",1703.7580659340658,0.0011634615384615373,1.200244505494508,2.515855769230775,-14.312741758241774,0
93.05084745762709,644.8087431693991,139.95899972530816,154.55885927574806,189.2951702261068,0.3333333333333333,0.3333333333333333,163.93442622950818,109.28961748633878,189.2951702261068,64993.25859479414,0.5773502691896256,0.5175447676223994,"(53436, 54168)",1727.2419340659344,0.004269230769230768,1.1681978021977952,2.3253104395604383,-14.09167032967033,0
104.57142857142857,573.7704918032788,125.20698620097922,81.96721311475409,115.91914445681104,0.5,0.5,0.0,57.959572228405534,173.8787166852167,31660.769822525464,0.3333333333333332,0.2908667830133799,"(54168, 54900)",1750.7580659340665,0.0003035714285714351,1.1420082417582411,2.220090659340666,-14.190380494505515,0
97.10204081632654,617.9066834804539,138.7137452711223,108.43243078133568,163.93442622950818,0.625,0.625,81.96721311475409,112.23822899696026,138.9821717853539,49006.058248321446,0.8075728530872479,0.2492833104823632,"(54900, 55632)",1774.2419340659335,0.004351648351648347,1.1211510989011044,2.2008200549450527,-14.114200549450539,0
123.06550218340612,487.5452416436023,153.9973712584639,142.30983595354903,222.63987745861598,0.7333333333333333,0.7333333333333333,0.0,156.90240777674342,128.43790574720722,63310.05581744151,1.221620726871398,0.8271298593879239,"(55632, 56364)",1797.7580659340658,-2.1978021978022608e-05,1.1035989010989096,2.1472637362637434,-14.247960164835193,0
98.76190476190477,607.5216972034715,146.2463923635786,131.14754098360658,163.93442622950818,0.4,0.4,0.0,92.73531556544884,146.62740836064197,42717.92858176232,0.6324555320336757,0.58167716917111,"(56364, 57096)",1821.2419340659344,0.0032115384615384658,1.0903887362637428,2.250614010989005,-13.60373901098901,0
98.53846153846152,608.8992974238878,144.36566751683785,77.27942963787403,94.64758511305338,0.3333333333333333,0.3333333333333333,0.0,54.64480874316939,185.30956238047185,31812.413104613643,0.2948839123097942,0.3132096155351969,"(57096, 57828)",1844.7580659340665,0.004336538461538471,1.0804601648351675,2.247092032967036,-13.254549450549446,0
88.1111111111111,680.9583858764188,191.24528232160282,190.85318144360204,261.54886400572644,0.5454545454545454,0.5454545454545454,163.93442622950818,164.6104473500337,154.87786654863288,80093.38070784535,1.062840359428277,0.6785027705529798,"(57828, 58560)",1868.2419340659344,0.005814560439560448,1.0713516483516474,2.23116483516483,-13.534637362637365,0
92.29565217391308,650.0847936687393,185.08429105421027,192.9011165293614,253.1508184096435,0.5384615384615384,0.5384615384615384,0.0,173.36351935520202,173.36351935520202,94420.28396776824,1.0,0.15931177314003506,"(58560, 59292)",1891.7580659340656,0.0027664835164835115,1.065833791208794,2.2191002747252684,-14.047883241758266,0
91.5,655.7377049180327,143.78000316508673,81.96721311475409,115.91914445681104,0.5,0.5,163.93442622950818,57.959572228405534,173.8787166852167,31660.769822525464,0.3333333333333332,0.2348796241926013,"(59292, 60024)",1915.2419340659344,-0.00013873626373625406,1.0607815934065898,2.3705892857142827,-13.954537087912072,0
99.8181818181818,601.0928961748635,142.49622743612346,122.67729136963742,231.83828891362208,0.8,0.8,0.0,157.24037781353178,118.21479591685215,58396.36147016397,1.3301243435223518,0.555247084952804,"(60024, 60756)",1938.7580659340665,0.002277472527472542,1.0996304945054978,2.669048076923081,-13.768270604395607,0
105.36363636363636,569.4564279551338,123.23431283076529,133.85189851274194,172.80205793269832,0.4444444444444444,0.4444444444444444,0.0,119.44332466852457,94.64758511305338,35515.77481078543,1.261979632400061,0.2776492364645997,"(60756, 61488)",1962.2419340659344,0.0022211538461538523,1.1012500000000076,2.635942307692309,-14.216098901098905,0
122.45864661654132,489.9613188432493,163.9240778138662,130.75986509309894,200.27777763328723,0.6716417910447762,0.6716417910447762,163.93442622950826,141.23679657119462,167.67156054819492,74397.29369337468,0.8423419935344255,0.3215803376593545,"(61488, 62220)",1985.7580659340665,0.004285714285714289,1.0929491758241852,2.7323571428571443,-14.023799450549454,0
117.30769230769229,511.4754098360656,167.0952118348974,158.73729097587153,268.3722220286049,0.82,0.82,163.93442622950818,189.71116251133682,159.8843979047424,95290.3328186934,1.1865520651012171,0.6788334508237382,"(62220, 62952)",2009.2419340659344,0.002866758241758248,1.22782554945055,3.4910260989010964,-12.689416208791199,0
116.45454545454548,515.2224824355972,169.9573853011494,136.40386450273493,219.7339140846629,0.7457627118644068,0.7457627118644068,163.93442622950818,153.57614454499003,169.21800476337998,81643.23474436603,0.9075638538566732,0.2314171989262242,"(62952, 63684)",2032.7580659340656,0.0047692307692307825,1.3107857142857082,3.754134615384608,-14.164225274725284,0
112.86343612334801,531.6159250585481,160.22911927960018,123.5140421330162,202.293173777917,0.7272727272727273,0.7272727272727273,163.93442622950818,141.84910447691112,182.4302261154261,81296.76559606449,0.7775526429877977,0.1883847354540072,"(63684, 64416)",2056.2419340659344,0.0020782967032967016,1.3066785714285616,3.939679945054941,-13.521633241758243,0
