bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,segment_indices,time,ECG,EMG,GSR1,HR,marker,RESP,stress
55.50000000000002,1081.0810810810808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,21.27659574468085,"(4440, 4884)",299.2580633484164,-0.003990950226244343,0.929787330316743,8.560533936651577,86.41402714932127,10.752330316742025,48.54291855203622,0
74.00000000000001,810.8108108108107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"(4884, 5328)",327.7419319727892,-0.002861678004535149,0.9305804988662134,8.749761904761899,86.92743764172337,10.72140589569156,49.047891156462576,0
61.66666666666668,972.9729729729727,132.40485096125278,135.13513513513504,191.10994086122886,0.5,0.5,0.0,95.55497043061445,95.55497043061442,28685.104579892133,1.0000000000000009,0.20563438206868187,"(5328, 5772)",356.25806802721087,-0.0050476190476190464,0.9283877551020412,8.889689342403631,83.63718820861678,10.702108843537363,48.67278911564623,0
74.00000000000001,810.8108108108107,0.0,--,,,,0.0,,,,,218.7242798353909,"(5772, 6216)",384.7419366515837,0.001436651583710405,0.9330384615384618,8.353316742081438,86.31447963800905,10.674253393665202,49.00950226244342,0
67.56521739130436,888.0308880308879,122.09566255476362,135.13513513513504,191.10994086122886,0.5,0.5,0.0,95.55497043061445,95.55497043061442,28685.104579892133,1.0000000000000009,0.16097875080489374,"(6216, 6660)",413.2580633484163,-0.0011312217194570132,0.934015837104072,8.088165158371039,84.3868778280543,10.659117647058748,48.43088235294117,0
57.085714285714296,1051.0510510510508,84.93775149387953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3171917953055614,"(6660, 7104)",441.74193197278913,-0.002698412698412703,0.9371904761904749,7.916170068027209,82.7437641723356,10.642925170068096,50.32217687074828,0
62.43750000000002,960.9609609609607,134.29837702701428,117.03045997087001,135.13513513513504,0.25,0.25,0.0,82.75303185078299,82.75303185078292,21513.828434919098,1.0000000000000009,0.2313475997686524,"(7104, 7548)",470.25806802721087,-0.007668934240362817,0.9323696145124712,8.151600907029476,97.47845804988664,10.625147392290227,48.52467120181405,0
59.56097560975612,1007.371007371007,120.36804632841162,108.10810810810804,120.86853932431288,0.2,0.2,0.0,76.44397634449156,76.44397634449152,18358.466931130966,1.0000000000000009,0.09026900162484204,"(7548, 7992)",498.7419366515836,-0.002305429864253391,0.9323416289592756,8.104884615384606,83.83710407239819,10.615678733031631,49.22592760180996,0
65.59090909090911,914.7609147609146,131.48763659743773,117.03045997087001,135.13513513513504,0.25,0.25,0.0,82.75303185078299,158.45999188592654,41195.84507042135,0.5222329678670936,0.16827934371055953,"(7992, 8436)",527.2580633484163,-0.004119909502262442,0.932893665158372,7.9784977375565616,85.16289592760181,10.600814479637997,48.15013574660631,0
55.50000000000002,1081.0810810810808,0.0,--,,,,0.0,,,,,,"(8436, 8880)",555.7419319727892,0.0005555555555555527,0.9315918367346936,7.939192743764178,85.1859410430839,10.588730158730206,48.489365079365065,0
74.00000000000001,810.8108108108107,0.0,--,,,,0.0,,,,,0.308641975308642,"(8880, 9324)",584.2580680272108,-0.007453514739229033,0.9298480725623588,7.8285192743764185,79.27891156462584,10.56845804988665,47.21492063492061,0
67.56521739130436,888.0308880308879,122.09566255476362,--,,,,0.0,,,,,0.32195750160978753,"(9324, 9768)",612.7419366515838,-0.00565384615384615,0.9312805429864258,7.690499999999988,78.47511312217196,10.560158371040727,48.44289592760179,0
90.00000000000004,666.6666666666664,167.0922251440667,132.4048509612529,170.93392757666916,0.4,0.4,0.0,120.86853932431299,280.87310393008806,106653.05502925492,0.4303314829119354,0.35031528375537985,"(9768, 10212)",641.2580633484162,-0.001794117647058822,0.9334457013574652,7.511389140271503,83.61990950226244,10.55719457013578,47.75916289592758,0
42.53271028037385,1410.6789716545813,163.6080902569658,175.2738293123071,239.89874718880927,0.5151515151515151,0.5151515151515151,0.0,169.2381516770829,133.825836514072,71152.1639802413,1.264614935990236,0.2594213175143979,"(10212, 10656)",669.7419319727892,-0.005882086167800465,0.9326462585034,7.475718820861674,80.15192743764172,10.555623582766492,47.502199546485244,0
62.43750000000002,960.9609609609607,134.29837702701428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1156737998843262,"(10656, 11100)",698.2580680272107,-0.0024897959183673435,0.9359501133786852,7.369730158730164,81.51700680272108,10.550000000000088,48.046780045351454,0
59.56097560975612,1007.371007371007,120.36804632841162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.09026900162484204,"(11100, 11544)",726.7419366515835,0.0006809954751131242,0.9300203619909502,7.878947963800902,78.83710407239819,10.543076923076894,47.55409502262447,0
53.51785714285715,1121.121121121121,190.45342933373826,221.9766788364098,290.3168408267972,0.4615384615384616,0.4615384615384616,270.2702702702701,204.75795845729942,142.5292016715394,91684.20341793094,1.4366035595229611,0.3304474258145529,"(11544, 11988)",755.2580633484163,-0.007979638009049777,0.9354660633484164,7.720438914027143,78.37330316742081,10.523257918552073,47.63233031674214,0
69.7714285714286,859.9508599508597,104.2417859243067,0.0,0.0,0.0,0.0,0.0,0.0,191.1099408612289,0.0,0.0,0.10579771476936098,"(11988, 12432)",783.7419319727892,0.0017233560090702956,0.9354149659863948,7.638374149659853,77.91383219954648,10.519931972789152,47.62589569160996,0
41.56595744680849,1443.4889434889435,162.39931285506492,150.57146855733197,199.60782320972874,0.4545454545454545,0.4545454545454545,0.0,139.2301392301392,156.89798575485685,68627.86658458969,0.8873927766521965,0.2204932749551139,"(12432, 12876)",812.2580680272108,-0.00450793650793651,0.9368072562358271,7.564562358276651,79.5124716553288,10.519569160997774,47.73047619047618,0
74.00000000000001,810.8108108108107,0.0,--,,,,0.0,,,,,0.2469135802469136,"(12876, 13320)",840.7419366515837,-0.004590497737556565,0.934990950226244,7.612597285067872,80.95701357466065,10.518506787330368,48.17210407239824,0
52.10204081632655,1151.5863689776731,228.46324436220425,259.6672764406818,374.7974298819116,0.5384615384615384,0.5384615384615384,0.0,244.22744541519188,173.94179345822772,133459.12807342512,1.4040757000349275,0.18884314688219964,"(13320, 13764)",869.2580633484163,0.0003936651583710382,0.9375158371040719,7.5716380090497735,75.95701357466065,10.509683257918622,47.530452488687786,0
45.01382488479264,1332.9238329238326,210.9125886165774,143.78746732755573,232.79912681462397,0.6451612903225806,0.6451612903225806,270.2702702702702,161.70215336522585,224.31875030982744,113954.44043592089,0.7208588365523791,0.15349455947061433,"(13764, 14208)",897.7419319727893,-0.0125079365079365,0.9340816326530608,8.078811791383217,82.20408163265307,10.505487528344768,47.919773242630384,0
92.2921348314607,650.1095690284877,182.76108112778385,214.19650828209691,325.958210354339,0.6363636363636364,0.6363636363636364,0.0,205.56757408699642,216.9965814822567,140138.4712717424,0.9473309334313414,0.4576849463260382,"(14208, 14652)",926.2580680272107,0.006770975056689339,0.933428571428572,8.760653061224486,81.57142857142857,12.494353741496566,48.56741496598636,0
97.76146788990827,613.7387387387387,120.10545612444562,131.75622203291476,211.27998918123558,0.6111111111111112,0.6111111111111112,0.0,145.9626283425194,118.70411637268695,54432.38043454772,1.2296340919151514,0.5776418620455318,"(14652, 15096)",954.7419366515835,-0.07969230769230767,1.2501108597285069,20.720072398190037,114.09276018099548,10.560656108597339,42.75122171945707,1
102.46153846153848,585.5855855855855,100.7237827702608,0.0,0.0,0.0,0.0,0.0,0.0,180.18018018018026,0.0,0.0,0.0949667616334283,"(15096, 15540)",983.2580633484163,0.06941855203619908,1.1052443438914028,23.29262669683257,112.5135746606335,10.55794117647058,45.21957013574657,1
94.62295081967217,634.095634095634,197.50519750519746,135.13513513513516,427.33481894167267,1.0,1.0,0.0,286.66491129184345,95.55497043061463,86055.31373967661,2.999999999999996,0.060701711788272425,"(15540, 15984)",1011.7419319727893,-0.0075623582766439846,1.0641564625850346,20.455403628117928,105.0204081632653,10.413492063492052,41.87619047619047,1
47.31147540983606,1268.1912681912684,124.74012474012484,129.72972972972983,216.2162162162164,0.64,0.64,0.0,152.1215922104897,108.10810810810815,51665.30557198453,1.4071247279470287,0.3235656939472992,"(15984, 16428)",1040.258068027211,-0.045015873015873016,0.9987687074829926,18.066188208616786,110.140589569161,10.354512471655395,42.284376417233574,1
60.54545454545457,990.9909909909908,127.4066272408193,0.0,270.2702702702701,1.0,1.0,0.0,191.10994086122886,0.0,0.0,inf,0.06729475100942127,"(16428, 16872)",1068.7419366515835,0.026233031674208124,1.3554773755656109,15.457866515837104,107.43438914027149,10.311877828054326,40.483212669683276,1
65.90625000000001,910.3840682788048,130.37199701154586,117.03045997087001,135.13513513513504,0.25,0.25,0.0,82.75303185078299,82.75303185078302,21513.828434919127,0.9999999999999996,0.057846937004685614,"(16872, 17316)",1097.2580633484165,0.03351357466063348,0.9382692307692309,14.768730769230777,98.15158371040724,10.165769230769211,40.34257918552036,1
88.14705882352945,680.6806806806804,135.0424180503708,129.50200641890675,161.51737963978294,0.35714285714285715,0.35714285714285715,0.0,113.3913139427677,119.78449465242143,42670.748940439786,0.9466276438515284,0.16339869281045752,"(17316, 17760)",1125.7419319727894,-0.009843537414965988,0.912501133786848,15.54197732426302,108.25623582766441,10.135782312925183,44.079455782312905,1
90.6760563380282,661.696178937558,219.75444776424217,117.03045997087011,135.13513513513516,0.25,0.25,0.0,82.75303185078306,341.1994911608809,88703.78704858832,0.2425356250363331,0.3128911138923654,"(17760, 18204)",1154.2580680272106,-0.010501133786848077,0.8904580498866209,14.950043083900232,106.10430839002268,10.146916099773298,43.1273469387755,1
64.03846153846156,936.9369369369366,134.8345004242861,135.13513513513504,191.10994086122886,0.5,0.5,0.0,135.13513513513504,95.55497043061449,40566.863934974084,1.4142135623730945,0.14237915569160675,"(18204, 18648)",1182.7419366515835,-0.0014027149321266974,0.9101221719457008,13.187588235294134,92.5475113122172,10.126380090497737,47.08307692307691,1
87.45454545454548,686.0706860706857,134.73473385463328,135.13513513513516,191.1099408612291,0.5,0.5,0.0,131.32774537939872,95.55497043061456,39423.90535492817,1.3743685418725535,0.28058361391694725,"(18648, 19092)",1211.258063348416,-0.061142533936651575,0.8770090497737554,14.009628959276027,106.60180995475113,10.106764705882288,44.7792760180996,1
61.66666666666668,972.9729729729727,132.40485096125278,132.40485096125278,170.93392757666902,0.4,0.4,0.0,93.62436797669599,93.62436797669605,27537.70039669648,0.9999999999999994,0.24676125848241826,"(19092, 19536)",1239.7419319727894,0.0604399092970521,0.937789115646259,15.098151927437653,101.43990929705215,10.231473922902477,44.24197278911565,1
63.42857142857143,945.9459459459457,135.13513513513504,0.0,0.0,0.0,0.0,135.13513513513504,0.0,0.0,0.0,,0.26441036488630354,"(19536, 19980)",1268.258068027211,-0.01620634920634921,0.920566893424036,13.897471655328802,94.3424036281179,10.125079365079351,45.815283446711994,1
74.00000000000001,810.8108108108107,230.48726092498416,155.87933096375332,411.5020693966639,0.9545454545454546,0.9545454545454546,270.2702702702701,287.71593190737997,137.07563639079484,123900.7840403766,2.098957476929877,0.4487323311644604,"(19980, 20424)",1296.7419366515835,0.01420361990950227,0.9593936651583714,13.906334841628945,119.63348416289593,10.091312217194591,44.740339366515855,1
61.24137931034484,979.7297297297296,130.8440319664667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1276324186343331,"(20424, 20868)",1325.2580633484165,-0.008029411764705875,0.8853167420814487,12.772726244343886,97.8371040723982,10.09004524886873,44.432330316742075,1
63.428571428571466,945.9459459459456,135.13513513513504,133.74909710956572,176.93342451566937,0.42857142857142855,0.42857142857142855,135.13513513513504,94.57489354375194,94.57489354375204,28099.694282343346,0.9999999999999994,0.30218327415577545,"(20868, 21312)",1353.7419319727894,-0.001156462585034012,0.8761292517006795,11.581512471655323,90.64625850340136,10.08653061224486,46.869863945578224,1
58.14285714285717,1031.9410319410317,104.24178592430668,127.40662724081929,220.674751602088,0.6666666666666666,0.6666666666666666,0.0,90.09009009009,90.09009009008994,25497.87073768189,1.0000000000000009,0.08811349017534584,"(21312, 21756)",1382.2580680272106,-0.009916099773242634,0.8638979591836735,11.424321995464856,100.05442176870748,10.060997732426312,42.572176870748265,1
76.6194690265487,783.0907830907828,218.9268052519932,188.747102282127,410.272391306606,0.8695652173913043,0.8695652173913043,270.2702702702701,275.3319509720324,137.5405394914175,118969.93062305414,2.0018239857872087,0.4587005668228432,"(21756, 22200)",1410.7419366515835,-0.02392986425339367,0.8147579185520366,12.309024886877824,104.9524886877828,10.060950226244373,40.808823529411775,1
98.14736842105266,611.3256113256111,118.83002131672713,131.48763659743784,212.01744339263146,0.6153846153846154,0.6153846153846154,0.0,147.0076468163301,110.01044952451522,50807.02174756767,1.3363062095621216,0.4288499025341129,"(22200, 22644)",1439.2580633484165,-0.0023687782805429736,0.8286063348416295,13.908359728506776,115.72398190045249,10.046221719457082,40.807262443438894,1
73.67685589519651,814.3669985775247,212.51011619244176,212.25768986448702,353.86684903133886,0.7142857142857143,0.7142857142857143,270.2702702702701,245.4692321050187,165.81851643146877,127873.32616406432,1.480348741429422,0.4041775794613121,"(22644, 23088)",1467.7419319727894,-0.007176870748299324,0.90584126984127,13.65642403628118,102.94331065759636,10.042154195011344,48.08210884353736,1
79.64885496183207,753.3064979873491,200.52439073217587,217.86464833460818,365.472110152872,0.7142857142857143,0.7142857142857143,270.2702702702701,254.70922783738442,152.10591199685106,121714.03112452866,1.6745517941646964,0.4239803273128127,"(23088, 23532)",1496.258068027211,-0.001380952380952396,1.0001428571428577,13.334909297052151,103.85260770975056,10.039138321995466,47.133446712018106,1
88.80000000000003,675.6756756756756,135.13513513513516,133.01431264452714,173.42944538371566,0.4117647058823529,0.4117647058823529,135.13513513513516,108.99291892529484,115.74101572783022,39631.037837985525,0.9416965821485116,0.26143790849673204,"(23532, 23976)",1524.7419366515835,0.004097285067873322,0.9821990950226248,13.38897737556561,112.56787330316742,10.030633484162934,47.22316742081447,1
72.57692307692308,826.7090620031796,184.7209863056001,185.11753762669596,280.1014730657301,0.6296296296296297,0.6296296296296297,0.0,191.7642048114916,157.7966243286731,95063.79003526713,1.215261768921417,0.40941293744882334,"(23976, 24420)",1553.2580633484165,0.0010226244343891492,0.9890927601809952,12.104787330316752,99.87556561085972,10.03359728506788,49.38402714932128,1
86.12068965517244,696.6966966966963,133.49015478013737,128.72445534786513,159.39670935664557,0.3478260869565217,0.3478260869565217,0.0,107.69860622692929,91.02193528102042,30796.83035726853,1.1832159566199232,0.35121328224776505,"(24420, 24864)",1581.7419319727894,0.007612244897959184,0.9571904761904764,11.788038548752846,110.18140589569158,10.033106575963755,39.537188208616826,1
85.93548387096777,698.1981981981979,133.2450401599013,117.03045997087011,135.13513513513516,0.25,0.25,0.0,95.55497043061456,114.56638485008905,34392.23219844228,0.8340576562282989,0.11947431302270012,"(24864, 25308)",1610.258068027211,-0.009968253968253958,0.9343537414965988,11.896419501133796,109.6077097505669,10.096825396825377,39.09326530612242,1
59.76923076923079,1003.8610038610036,122.0956625547636,127.40662724081929,156.04061329449334,0.3333333333333333,0.3333333333333333,0.0,90.09009009009004,90.09009009008994,25497.87073768189,1.0000000000000009,0.14234875444839856,"(25308, 25752)",1638.7419366515835,-0.0048212669683257905,0.8720950226244351,11.736162895927608,103.1628959276018,10.138212669683245,37.90427601809953,1
94.1818181818182,637.0656370656369,129.50200641890677,127.4066272408194,220.67475160208812,0.6666666666666666,0.6666666666666666,0.0,156.04061329449345,90.09009009009013,44163.60760248889,1.7320508075688772,0.5611672278338945,"(25752, 26196)",1667.2580633484165,-0.0027149321266968303,0.8486085972850677,11.56247511312218,102.83484162895927,10.167850678733037,38.921221719457016,1
95.3557046979866,629.2229729729727,126.90016217328312,134.0199556882448,202.99124762130023,0.5641025641025641,0.5641025641025641,0.0,143.20151295753172,123.77388149335937,55683.49543576913,1.1569606707794378,0.3977131493910017,"(26196, 26640)",1695.7419319727894,-0.002408163265306123,1.3059523809523812,11.846943310657597,111.98185941043086,10.16392290249436,37.942925170068044,1
58.42105263157896,1027.0270270270269,108.10810810810804,0.0,270.2702702702701,1.0,1.0,0.0,0.0,0.0,0.0,,0.19477989871445264,"(26640, 27084)",1724.258068027211,-0.005170068027210889,1.6224285714285716,11.03155782312924,96.26303854875285,10.18006802721084,40.328027210884365,0
85.98591549295773,697.788697788698,133.31361146192177,135.08577070056197,188.5096844494367,0.4864864864864865,0.4864864864864865,0.0,132.89558362790544,105.09492016024956,43877.52739467291,1.2645290888014873,0.23474178403755866,"(27084, 27528)",1752.741936651584,-0.01041402714932127,1.5307624434389135,11.361728506787331,100.42081447963801,10.19502262443439,41.646153846153844,1
96.67741935483872,620.6206206206205,123.41169175113069,100.72378277026083,110.33737580104409,0.16666666666666666,0.16666666666666666,0.0,71.22246982361217,71.22246982361217,15936.16921105123,1.0,0.17921146953405015,"(27528, 27972)",1781.2580633484165,-0.00950678733031674,1.5064999999999988,12.668106334841626,112.12443438914028,10.188371040723982,40.88622171945705,1
77.21739130434784,777.0270270270269,175.5456899563051,173.03996915635383,300.5186211581455,0.7454545454545455,0.7454545454545455,0.0,212.04372491785168,137.41652534751412,91540.70660290756,1.5430729628886484,0.4024954719259408,"(27972, 28416)",1809.7419319727894,0.0031360544217687108,1.406356009070295,12.38836054421768,108.71655328798184,10.221405895691642,43.42267573696147,1
88.80000000000004,675.6756756756755,135.13513513513516,127.40662724081942,156.04061329449345,0.3333333333333333,0.3333333333333333,135.13513513513516,105.6399945906178,90.09009009009013,29898.90368749104,1.1726039399558574,0.21164021164021166,"(28416, 28860)",1838.2580680272106,-0.005712018140589571,1.3466213151927438,11.782405895691607,106.18820861678005,10.1515419501134,42.38501133786847,1
75.43689320388351,795.3667953667951,223.2715412324472,212.27211909212193,385.87757158566706,0.7692307692307693,0.7692307692307693,270.2702702702701,264.715833227585,171.59640352618686,142704.59985670596,1.5426653926764111,0.43132885230581214,"(28860, 29304)",1866.741936651584,-0.005242081447963802,1.331058823529411,11.021027149321279,104.2918552036199,10.1728054298642,39.90855203619909,0
92.04878048780488,651.8282988871224,133.01431264452714,133.74909710956584,176.93342451566951,0.42857142857142855,0.42857142857142855,0.0,122.09566255476368,119.00413133144743,45646.990220334206,1.025978352085154,0.31616982836495033,"(29304, 29748)",1895.2580633484165,-0.0073687782805429815,1.3141628959276022,11.256963800904984,108.05882352941177,10.267488687782807,40.27748868778284,1
92.31683168316832,649.9356499356501,132.66105616530442,126.8467622443262,221.6238946988652,0.6724137931034483,0.6724137931034483,0.0,155.0051013837829,109.33241571901276,53240.8288860821,1.4177414846677319,0.2566923359002567,"(29748, 30192)",1923.7419319727887,-0.016233560090702943,1.3974081632653064,13.351058956916106,117.8843537414966,10.839433106575965,36.74185941043084,1
83.25000000000001,720.7207207207207,127.4066272408194,132.40485096125292,170.93392757666916,0.4,0.4,0.0,106.40551181097042,93.62436797669609,31297.013460608887,1.1365151414154877,0.4208754208754209,"(30192, 30636)",1952.258068027211,0.005616780045351471,1.1318888888888892,14.501267573696165,112.13832199546484,14.135941043083921,33.811541950113394,1
73.30188679245285,818.5328185328184,188.20166188345848,190.71467685823117,320.82468936610786,0.7272727272727273,0.7272727272727273,0.0,222.66055233896626,157.5645618965683,110217.79059881328,1.4131385234017884,0.3842257850431381,"(30636, 31080)",1980.741936651584,-0.003665158371040721,1.1800950226244344,13.09809049773754,106.65610859728508,10.889095022624408,34.72036199095022,1
84.962962962963,706.1900610287704,131.64488989138187,132.4048509612529,170.9339275766692,0.4,0.4,0.0,120.86853932431299,93.62436797669609,35551.018343085,1.2909944487358054,0.3200731595793324,"(31080, 31524)",2009.2580633484165,-0.01892533936651583,1.2452873303167422,13.05751131221718,107.17420814479637,11.026357466063391,35.17678733031677,1
66.60000000000001,900.9009009009008,127.40662724081928,127.40662724081929,156.04061329449334,0.3333333333333333,0.3333333333333333,0.0,90.09009009009004,90.09009009009006,25497.87073768192,0.9999999999999996,0.2468221646303838,"(31524, 31968)",2037.7419319727887,0.013374149659863936,1.25247619047619,12.632396825396825,103.89569160997732,11.075873015873055,33.98324263038547,1
68.89655172413796,870.8708708708705,247.63397150856812,243.23083382338237,382.21988172245796,0.6363636363636364,0.6363636363636364,0.0,231.7931482077789,201.11431871922474,146451.37681547017,1.1525442329712228,0.3190810465858328,"(31968, 32412)",2066.258068027211,-0.0065895691609977325,1.3016712018140593,11.786321995464851,98.17913832199548,11.087256235827706,33.82231292517006,1
94.41379310344827,635.5003652300949,129.0249943948553,84.93775149387959,90.0900900900901,0.1111111111111111,0.1111111111111111,0.0,60.060060060060074,175.1036605058649,33039.30170942382,0.34299717028501764,0.04257130693912303,"(32412, 32856)",2094.7419366515837,-0.0017737556561085962,1.2285203619909502,11.569366515837102,99.61990950226244,11.086493212669707,36.723303167420845,1
57.29032258064517,1047.297297297297,89.38349023866856,--,,,,0.0,,,,,0.23874895547331976,"(32856, 33300)",2123.2580633484163,-0.017167420814479625,1.1962556561085986,10.881547511312222,90.07013574660635,11.095859728506813,34.938506787330354,0
55.50000000000002,1081.0810810810808,0.0,--,,,,0.0,,,,,0.2312673450508788,"(33300, 33744)",2151.7419319727896,-0.001399092970521541,1.1796734693877553,10.500238095238092,92.73242630385487,11.073469387755132,35.10526077097504,0
60.54545454545457,990.9909909909908,127.40662724081928,117.03045997087001,234.06091994174,0.75,0.75,0.0,82.75303185078299,82.75303185078292,21513.828434919098,1.0000000000000009,0.3364737550471063,"(33744, 34188)",2180.258068027211,-0.0071428571428571435,1.1777755102040819,10.216000000000001,101.02267573696145,11.009455782312916,35.53596371882089,0
62.43750000000002,960.9609609609607,134.29837702701428,108.10810810810803,241.73707864862573,0.8,0.8,0.0,76.44397634449156,76.44397634449152,18358.466931130966,1.0000000000000009,0.4626951995373048,"(34188, 34632)",2208.7419366515837,-0.0068529411764705825,1.2116221719457032,10.57666968325792,99.23303167420816,10.973099547511294,35.29660633484164,0
78.20454545454547,767.2188317349606,233.7765942073569,193.9062956669158,386.7433513852436,0.8333333333333334,0.8333333333333334,270.2702702702701,271.0352598282198,200.00347835160943,170299.43798313805,1.3551527306526905,0.3786364879362208,"(34632, 35076)",2237.2580633484167,-0.0054253393665158346,1.292149321266967,11.13450678733032,99.54298642533935,10.927330316742044,35.67045248868777,1
78.8165680473373,761.2612612612611,200.3871749507677,186.63196444498928,363.0432833319719,0.8260869565217391,0.8260869565217391,270.2702702702701,255.05774466684173,150.0827235539929,120259.4158858012,1.6994477354022934,0.43819289251128346,"(35076, 35520)",2265.741931972789,-0.0020385487528344647,1.2794172335600908,12.646222222222212,108.91836734693878,10.792426303854873,38.20163265306124,1
63.42857142857143,945.9459459459457,135.13513513513504,--,,,,135.13513513513504,,,,,0.3525471531817381,"(35520, 35964)",2294.2580680272117,0.00034467120181405907,1.2284399092970522,12.305768707482994,99.64172335600908,10.815215419501126,39.90489795918364,1
90.44444444444449,663.3906633906631,134.5755669545863,100.72378277026083,110.33737580104409,0.16666666666666666,0.16666666666666666,0.0,71.22246982361216,71.22246982361217,15936.169211051229,0.9999999999999998,0.06858710562414266,"(35964, 36408)",2322.7419366515837,-0.010447963800904979,1.24156561085973,12.110676470588233,103.60859728506789,10.902669683257887,39.18914027149322,1
94.10869565217392,637.5606375606375,129.64855810027518,134.07523535800294,202.70270270270274,0.5625,0.5625,0.0,130.29770794376282,94.80550811082622,38807.906833757406,1.3743685418725538,0.3623188405797101,"(36408, 36852)",2351.2580633484163,0.000429864253393661,1.2107217194570143,12.168588235294127,111.5,10.980859728506806,38.01366515837104,1
87.10047846889951,688.8595912986157,134.49047965130632,133.2450401599013,206.42232860161445,0.5833333333333334,0.5833333333333334,0.0,145.64951544346619,107.49639246650206,49187.279925156115,1.3549246826013568,0.1063264221158958,"(36852, 37296)",2379.741931972789,-0.03442857142857138,1.313505668934241,13.236353741496606,115.91383219954649,11.70299319727895,37.682947845805025,1
85.77272727272727,699.523052464229,133.01431264452714,133.74909710956584,204.30512054552827,0.5714285714285714,0.5714285714285714,0.0,142.5576170250423,94.57489354375208,42356.11911283741,1.5073515991756583,0.4629629629629629,"(37296, 37740)",2408.2580680272117,0.01639455782312927,1.2628208616780057,13.067804988662136,112.3922902494331,11.142040816326618,33.747619047619025,1
90.00000000000001,666.6666666666665,134.8345004242862,127.4066272408194,220.6747516020881,0.6666666666666666,0.6666666666666666,0.0,155.86053174194745,99.00128082813677,48476.00700688834,1.5743284373513982,0.4404404404404405,"(37740, 38184)",2436.7419366515837,-0.015269230769230762,1.2277081447963802,13.246205882352927,115.6131221719457,11.02717194570133,33.12540723981896,1
